Version Object ID,URL Type,speckle_type,Object ID,Model URL,data.ObjectType,Размеры.Площадь,Размеры.Объем,Размеры.Длина
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,58c1c294cd670c28309f2dfa4f10dae7,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,526041667","0,0390625","1,5"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,5e0eb7dbdaa5df595616468cd2056799,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,6017c78d0585dad7482c30fc95318d29,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,602f7e0e4a0ea9605b9013a25c90058c,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,036244665","0,000797109","0,030608994"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,6136c9eff3d926ad72b88068d4489501,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,357638889","0,025906033","0,994791667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,62713e4a8f0ce0efa3d1d8b6f787c459,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,269345357","0,097133101","3,729911072"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,68ed8343e460834cf59b209316f52ff9,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,00513391","0,076491582","2,93727673"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,69d98d931be2b9b93bad992cee909d39,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,102430556","0,084092882","3,229166667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,6cbcd08d9408698c92fa3f2a448a134b,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,6f78ee0b5b3033ec77dde4bb5455670b,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,032986111","0,000542535","0,020833333"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,6fec46ed5a614303cb648d5641d34d65,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,7072fbcc86ea11b78de642ce7ba85f06,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,755208333","0,056966146","2,1875"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,709c2348d8bf24c07e6970fcad1f7ab2,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,722fd1cd8a9c03f59c57df4b1ca1d2f3,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,357638889","0,025906033","0,994791667"
